nohup: ignoring input
[0] bbox_docvqa_id=1 resume_skip=True
[1] bbox_docvqa_id=2 resume_skip=True
[2] bbox_docvqa_id=3 resume_skip=True
[3] bbox_docvqa_id=4 resume_skip=True
[4] bbox_docvqa_id=5 resume_skip=True
[5] bbox_docvqa_id=6 resume_skip=True
[6] bbox_docvqa_id=7 resume_skip=True
[7] bbox_docvqa_id=8 resume_skip=True
[8] bbox_docvqa_id=9 resume_skip=True
[446] bbox_docvqa_id=447 images=1/1 error=False
[447] bbox_docvqa_id=448 images=1/1 error=False
[448] bbox_docvqa_id=449 images=1/1 error=False
[449] bbox_docvqa_id=450 images=1/1 error=False
[450] bbox_docvqa_id=451 images=1/1 error=False
[451] bbox_docvqa_id=452 images=1/1 error=False
[452] bbox_docvqa_id=453 images=1/1 error=False
[453] bbox_docvqa_id=454 images=1/1 error=False
[454] bbox_docvqa_id=455 images=1/1 error=False
[455] bbox_docvqa_id=456 images=1/1 error=False
[456] bbox_docvqa_id=457 images=1/1 error=False
[457] bbox_docvqa_id=458 images=1/1 error=False
[458] bbox_docvqa_id=459 images=1/1 error=False
[459] bbox_docvqa_id=460 images=1/1 error=False
[460] bbox_docvqa_id=461 images=1/1 error=False
[461] bbox_docvqa_id=462 images=1/1 error=False
[462] bbox_docvqa_id=463 images=1/1 error=False
[463] bbox_docvqa_id=464 images=1/1 error=False
[464] bbox_docvqa_id=465 images=1/1 error=False
[465] bbox_docvqa_id=466 images=1/1 error=False
[466] bbox_docvqa_id=467 images=1/1 error=False
[467] bbox_docvqa_id=468 images=1/1 error=False
[468] bbox_docvqa_id=469 images=1/1 error=False
[469] bbox_docvqa_id=470 images=1/1 error=False
[470] bbox_docvqa_id=471 images=1/1 error=False
[471] bbox_docvqa_id=472 images=1/1 error=False
[472] bbox_docvqa_id=473 images=1/1 error=False
[473] bbox_docvqa_id=474 images=1/1 error=False
[474] bbox_docvqa_id=475 images=1/1 error=False
[475] bbox_docvqa_id=476 images=1/1 error=False
[476] bbox_docvqa_id=477 images=1/1 error=False
[477] bbox_docvqa_id=478 images=1/1 error=False
[478] bbox_docvqa_id=479 images=1/1 error=False
[479] bbox_docvqa_id=480 images=1/1 error=False
[480] bbox_docvqa_id=481 images=1/1 error=False
[481] bbox_docvqa_id=482 images=1/1 error=False
[482] bbox_docvqa_id=483 images=1/1 error=False
[483] bbox_docvqa_id=484 images=1/1 error=False
[484] bbox_docvqa_id=485 images=1/1 error=False
[485] bbox_docvqa_id=486 images=1/1 error=False
[486] bbox_docvqa_id=487 images=1/1 error=False
[487] bbox_docvqa_id=488 images=1/1 error=False
[488] bbox_docvqa_id=489 images=1/1 error=False
[489] bbox_docvqa_id=490 images=1/1 error=False
[490] bbox_docvqa_id=491 images=1/1 error=False
[491] bbox_docvqa_id=492 images=1/1 error=False
[492] bbox_docvqa_id=493 images=1/1 error=False
[493] bbox_docvqa_id=494 images=1/1 error=False
[494] bbox_docvqa_id=495 images=1/1 error=False
[495] bbox_docvqa_id=496 images=1/1 error=False
[496] bbox_docvqa_id=497 images=1/1 error=False
[497] bbox_docvqa_id=498 images=1/1 error=False
[498] bbox_docvqa_id=499 images=1/1 error=False
[499] bbox_docvqa_id=500 images=1/1 error=False
[500] bbox_docvqa_id=501 images=1/1 error=False
[501] bbox_docvqa_id=502 images=1/1 error=False
[502] bbox_docvqa_id=503 images=1/1 error=False
[503] bbox_docvqa_id=504 images=1/1 error=False
[504] bbox_docvqa_id=505 images=1/1 error=False
[505] bbox_docvqa_id=506 images=1/1 error=False
[506] bbox_docvqa_id=507 images=1/1 error=False
[507] bbox_docvqa_id=508 images=1/1 error=False
[508] bbox_docvqa_id=509 images=1/1 error=False
[509] bbox_docvqa_id=510 images=1/1 error=False
[510] bbox_docvqa_id=511 images=1/1 error=False
[511] bbox_docvqa_id=512 images=1/1 error=False
[512] bbox_docvqa_id=513 images=1/1 error=False
[513] bbox_docvqa_id=514 images=1/1 error=False
[514] bbox_docvqa_id=515 images=1/1 error=False
[515] bbox_docvqa_id=516 images=1/1 error=False
[516] bbox_docvqa_id=517 images=1/1 error=False
[517] bbox_docvqa_id=518 images=1/1 error=False
[518] bbox_docvqa_id=519 images=1/1 error=False
[519] bbox_docvqa_id=520 images=1/1 error=False
[520] bbox_docvqa_id=521 images=1/1 error=False
[521] bbox_docvqa_id=522 images=1/1 error=False
[522] bbox_docvqa_id=523 images=1/1 error=False
[523] bbox_docvqa_id=524 images=1/1 error=False
[524] bbox_docvqa_id=525 images=1/1 error=False
[525] bbox_docvqa_id=526 images=1/1 error=False
[526] bbox_docvqa_id=527 images=1/1 error=False
[527] bbox_docvqa_id=528 images=1/1 error=False
[528] bbox_docvqa_id=529 images=1/1 error=False
[529] bbox_docvqa_id=530 images=1/1 error=False
[530] bbox_docvqa_id=531 images=1/1 error=False
[531] bbox_docvqa_id=532 images=1/1 error=False
[532] bbox_docvqa_id=533 images=1/1 error=False
[533] bbox_docvqa_id=534 images=1/1 error=False
[534] bbox_docvqa_id=535 images=1/1 error=False
[535] bbox_docvqa_id=536 images=1/1 error=False
[536] bbox_docvqa_id=537 images=1/1 error=False
[537] bbox_docvqa_id=538 images=1/1 error=False
[538] bbox_docvqa_id=539 images=1/1 error=False
[539] bbox_docvqa_id=540 images=1/1 error=False
[540] bbox_docvqa_id=541 images=1/1 error=False
[541] bbox_docvqa_id=542 images=1/1 error=False
[542] bbox_docvqa_id=543 images=1/1 error=False
[543] bbox_docvqa_id=544 images=1/1 error=False
[544] bbox_docvqa_id=545 images=1/1 error=False
[545] bbox_docvqa_id=546 images=1/1 error=False
[546] bbox_docvqa_id=547 images=1/1 error=False
[547] bbox_docvqa_id=548 images=1/1 error=False
[548] bbox_docvqa_id=549 images=1/1 error=False
[549] bbox_docvqa_id=550 images=1/1 error=False
[550] bbox_docvqa_id=551 images=1/1 error=False
[551] bbox_docvqa_id=552 images=1/1 error=False
[552] bbox_docvqa_id=553 images=1/1 error=False
[553] bbox_docvqa_id=554 images=1/1 error=False
[554] bbox_docvqa_id=555 images=1/1 error=False
[555] bbox_docvqa_id=556 images=1/1 error=False
[556] bbox_docvqa_id=557 images=1/1 error=False
[557] bbox_docvqa_id=558 images=1/1 error=False
[558] bbox_docvqa_id=559 images=1/1 error=False
[559] bbox_docvqa_id=560 images=1/1 error=False
[560] bbox_docvqa_id=561 images=1/1 error=False
[561] bbox_docvqa_id=562 images=1/1 error=False
[562] bbox_docvqa_id=563 images=1/1 error=False
[563] bbox_docvqa_id=564 images=1/1 error=False
[564] bbox_docvqa_id=565 images=1/1 error=False
[565] bbox_docvqa_id=566 images=1/1 error=False
[566] bbox_docvqa_id=567 images=1/1 error=False
[567] bbox_docvqa_id=568 images=1/1 error=False
[568] bbox_docvqa_id=569 images=1/1 error=False
[569] bbox_docvqa_id=570 images=1/1 error=False
[570] bbox_docvqa_id=571 images=1/1 error=False
[571] bbox_docvqa_id=572 images=1/1 error=False
[572] bbox_docvqa_id=573 images=1/1 error=False
[573] bbox_docvqa_id=574 images=1/1 error=False
[574] bbox_docvqa_id=575 images=1/1 error=False
[575] bbox_docvqa_id=576 images=1/1 error=False
[576] bbox_docvqa_id=577 images=1/1 error=False
[577] bbox_docvqa_id=578 images=1/1 error=False
[578] bbox_docvqa_id=579 images=1/1 error=False
[579] bbox_docvqa_id=580 images=1/1 error=False
[580] bbox_docvqa_id=581 images=1/1 error=False
[581] bbox_docvqa_id=582 images=1/1 error=False
[582] bbox_docvqa_id=583 images=1/1 error=False
[583] bbox_docvqa_id=584 images=1/1 error=False
[584] bbox_docvqa_id=585 images=1/1 error=False
[585] bbox_docvqa_id=586 images=1/1 error=False
[586] bbox_docvqa_id=587 images=1/1 error=False
[587] bbox_docvqa_id=588 images=1/1 error=False
[588] bbox_docvqa_id=589 images=1/1 error=False
[589] bbox_docvqa_id=590 images=1/1 error=False
[590] bbox_docvqa_id=591 images=1/1 error=False
[591] bbox_docvqa_id=592 images=1/1 error=False
[592] bbox_docvqa_id=593 images=1/1 error=False
[593] bbox_docvqa_id=594 images=1/1 error=False
[594] bbox_docvqa_id=595 images=1/1 error=False
[595] bbox_docvqa_id=596 images=1/1 error=False
[596] bbox_docvqa_id=597 images=1/1 error=False
[597] bbox_docvqa_id=598 images=1/1 error=False
[598] bbox_docvqa_id=599 images=1/1 error=False
[599] bbox_docvqa_id=600 images=1/1 error=False
[600] bbox_docvqa_id=601 images=1/1 error=False
[601] bbox_docvqa_id=602 images=1/1 error=False
[602] bbox_docvqa_id=603 images=1/1 error=False
[603] bbox_docvqa_id=604 images=1/1 error=False
[604] bbox_docvqa_id=605 images=1/1 error=False
[605] bbox_docvqa_id=606 images=1/1 error=False
[606] bbox_docvqa_id=607 images=1/1 error=False
[607] bbox_docvqa_id=608 images=1/1 error=False
[608] bbox_docvqa_id=609 images=1/1 error=False
[609] bbox_docvqa_id=610 images=1/1 error=False
[610] bbox_docvqa_id=611 images=1/1 error=False
[611] bbox_docvqa_id=612 images=1/1 error=False
[612] bbox_docvqa_id=613 images=1/1 error=False
[613] bbox_docvqa_id=614 images=1/1 error=False
[614] bbox_docvqa_id=615 images=1/1 error=False
[615] bbox_docvqa_id=616 images=1/1 error=False
[616] bbox_docvqa_id=617 images=1/1 error=False
[617] bbox_docvqa_id=618 images=1/1 error=False
[618] bbox_docvqa_id=619 images=1/1 error=False
[619] bbox_docvqa_id=620 images=1/1 error=False
[620] bbox_docvqa_id=621 images=1/1 error=False
[621] bbox_docvqa_id=622 images=1/1 error=False
[622] bbox_docvqa_id=623 images=1/1 error=False
[623] bbox_docvqa_id=624 images=1/1 error=False
[624] bbox_docvqa_id=625 images=1/1 error=False
[625] bbox_docvqa_id=626 images=1/1 error=False
[626] bbox_docvqa_id=627 images=1/1 error=False
[627] bbox_docvqa_id=628 images=1/1 error=False
[628] bbox_docvqa_id=629 images=1/1 error=False
[629] bbox_docvqa_id=630 images=1/1 error=False
[630] bbox_docvqa_id=631 images=1/1 error=False
[631] bbox_docvqa_id=632 images=1/1 error=False
[632] bbox_docvqa_id=633 images=1/1 error=False
[633] bbox_docvqa_id=634 images=1/1 error=False
[634] bbox_docvqa_id=635 images=1/1 error=False
[635] bbox_docvqa_id=636 images=1/1 error=False
[636] bbox_docvqa_id=637 images=1/1 error=False
[637] bbox_docvqa_id=638 images=1/1 error=False
[638] bbox_docvqa_id=639 images=1/1 error=False
[639] bbox_docvqa_id=640 images=1/1 error=False
[640] bbox_docvqa_id=641 images=1/1 error=False
[641] bbox_docvqa_id=642 images=1/1 error=False
[642] bbox_docvqa_id=643 images=1/1 error=False
[643] bbox_docvqa_id=644 images=1/1 error=False
[644] bbox_docvqa_id=645 images=1/1 error=False
[645] bbox_docvqa_id=646 images=1/1 error=False
[646] bbox_docvqa_id=647 images=1/1 error=False
[647] bbox_docvqa_id=648 images=1/1 error=False
[648] bbox_docvqa_id=649 images=1/1 error=False
[649] bbox_docvqa_id=650 images=1/1 error=False
[650] bbox_docvqa_id=651 images=1/1 error=False
[651] bbox_docvqa_id=652 images=1/1 error=False
[652] bbox_docvqa_id=653 images=1/1 error=False
[653] bbox_docvqa_id=654 images=1/1 error=False
[654] bbox_docvqa_id=655 images=1/1 error=False
[655] bbox_docvqa_id=656 images=1/1 error=False
[656] bbox_docvqa_id=657 images=1/1 error=False
[657] bbox_docvqa_id=658 images=1/1 error=False
[658] bbox_docvqa_id=659 images=1/1 error=False
[659] bbox_docvqa_id=660 images=1/1 error=False
[660] bbox_docvqa_id=661 images=1/1 error=False
[661] bbox_docvqa_id=662 images=1/1 error=False
[662] bbox_docvqa_id=663 images=1/1 error=False
[663] bbox_docvqa_id=664 images=1/1 error=False
[664] bbox_docvqa_id=665 images=1/1 error=False
[665] bbox_docvqa_id=666 images=1/1 error=False
[666] bbox_docvqa_id=667 images=1/1 error=False
[667] bbox_docvqa_id=668 images=1/1 error=False
[668] bbox_docvqa_id=669 images=1/1 error=False
[669] bbox_docvqa_id=670 images=1/1 error=False
[670] bbox_docvqa_id=671 images=1/1 error=False
[671] bbox_docvqa_id=672 images=1/1 error=False
[672] bbox_docvqa_id=673 images=1/1 error=False
[673] bbox_docvqa_id=674 images=1/1 error=False
[674] bbox_docvqa_id=675 images=1/1 error=False
[675] bbox_docvqa_id=676 images=1/1 error=False
[676] bbox_docvqa_id=677 images=1/1 error=False
[677] bbox_docvqa_id=678 images=1/1 error=False
[678] bbox_docvqa_id=679 images=1/1 error=False
[679] bbox_docvqa_id=680 images=1/1 error=False
[680] bbox_docvqa_id=681 images=1/1 error=False
[681] bbox_docvqa_id=682 images=1/1 error=False
[682] bbox_docvqa_id=683 images=1/1 error=False
[683] bbox_docvqa_id=684 images=1/1 error=False
[684] bbox_docvqa_id=685 images=1/1 error=False
[685] bbox_docvqa_id=686 images=1/1 error=False
[686] bbox_docvqa_id=687 images=1/1 error=False
[687] bbox_docvqa_id=688 images=1/1 error=False
[688] bbox_docvqa_id=689 images=1/1 error=False
[689] bbox_docvqa_id=690 images=1/1 error=False
[690] bbox_docvqa_id=691 images=1/1 error=False
[691] bbox_docvqa_id=692 images=1/1 error=False
[692] bbox_docvqa_id=693 images=1/1 error=False
[693] bbox_docvqa_id=694 images=1/1 error=False
[694] bbox_docvqa_id=695 images=1/1 error=False
[695] bbox_docvqa_id=696 images=1/1 error=False
[696] bbox_docvqa_id=697 images=1/1 error=False
[697] bbox_docvqa_id=698 images=1/1 error=False
[698] bbox_docvqa_id=699 images=1/1 error=False
[699] bbox_docvqa_id=700 images=1/1 error=False
[700] bbox_docvqa_id=701 images=1/1 error=False
[701] bbox_docvqa_id=702 images=1/1 error=False
[702] bbox_docvqa_id=703 images=1/1 error=False
[703] bbox_docvqa_id=704 images=1/1 error=False
[704] bbox_docvqa_id=705 images=1/1 error=False
[705] bbox_docvqa_id=706 images=1/1 error=False
[706] bbox_docvqa_id=707 images=1/1 error=False
[707] bbox_docvqa_id=708 images=1/1 error=False
[708] bbox_docvqa_id=709 images=1/1 error=False
[709] bbox_docvqa_id=710 images=1/1 error=False
[710] bbox_docvqa_id=711 images=1/1 error=False
[711] bbox_docvqa_id=712 images=1/1 error=False
[712] bbox_docvqa_id=713 images=1/1 error=False
[713] bbox_docvqa_id=714 images=1/1 error=False
[714] bbox_docvqa_id=715 images=1/1 error=False
[715] bbox_docvqa_id=716 images=1/1 error=False
[716] bbox_docvqa_id=717 images=1/1 error=False
[717] bbox_docvqa_id=718 images=1/1 error=False
[718] bbox_docvqa_id=719 images=1/1 error=False
[719] bbox_docvqa_id=720 images=1/1 error=False
[720] bbox_docvqa_id=721 images=1/1 error=False
[721] bbox_docvqa_id=722 images=1/1 error=False
[722] bbox_docvqa_id=723 images=1/1 error=False
[723] bbox_docvqa_id=724 images=1/1 error=False
[724] bbox_docvqa_id=725 images=1/1 error=False
[725] bbox_docvqa_id=726 images=1/1 error=False
[726] bbox_docvqa_id=727 images=1/1 error=False
[727] bbox_docvqa_id=728 images=1/1 error=False
[728] bbox_docvqa_id=729 images=1/1 error=False
[729] bbox_docvqa_id=730 images=1/1 error=False
[730] bbox_docvqa_id=731 images=1/1 error=False
[731] bbox_docvqa_id=732 images=1/1 error=False
[732] bbox_docvqa_id=733 images=1/1 error=False
[733] bbox_docvqa_id=734 images=1/1 error=False
[734] bbox_docvqa_id=735 images=1/1 error=False
[735] bbox_docvqa_id=736 images=1/1 error=False
[736] bbox_docvqa_id=737 images=1/1 error=False
[737] bbox_docvqa_id=738 images=1/1 error=False
[738] bbox_docvqa_id=739 images=1/1 error=False
[739] bbox_docvqa_id=740 images=1/1 error=False
[740] bbox_docvqa_id=741 images=1/1 error=False
[741] bbox_docvqa_id=742 images=1/1 error=False
[742] bbox_docvqa_id=743 images=1/1 error=False
[743] bbox_docvqa_id=744 images=1/1 error=False
[744] bbox_docvqa_id=745 images=1/1 error=False
[745] bbox_docvqa_id=746 images=1/1 error=False
[746] bbox_docvqa_id=747 images=1/1 error=False
[747] bbox_docvqa_id=748 images=1/1 error=False
[748] bbox_docvqa_id=749 images=1/1 error=False
[749] bbox_docvqa_id=750 images=1/1 error=False
[750] bbox_docvqa_id=751 images=1/1 error=False
[751] bbox_docvqa_id=752 images=1/1 error=False
[752] bbox_docvqa_id=753 images=1/1 error=False
[753] bbox_docvqa_id=754 images=1/1 error=False
[754] bbox_docvqa_id=755 images=1/1 error=False
[755] bbox_docvqa_id=756 images=1/1 error=False
[756] bbox_docvqa_id=757 images=1/1 error=False
[757] bbox_docvqa_id=758 images=1/1 error=False
[758] bbox_docvqa_id=759 images=1/1 error=False
[759] bbox_docvqa_id=760 images=1/1 error=False
[760] bbox_docvqa_id=761 images=1/1 error=False
[761] bbox_docvqa_id=762 images=1/1 error=False
[762] bbox_docvqa_id=763 images=1/1 error=False
[763] bbox_docvqa_id=764 images=1/1 error=False
[764] bbox_docvqa_id=765 images=1/1 error=False
[765] bbox_docvqa_id=766 images=1/1 error=False
[766] bbox_docvqa_id=767 images=1/1 error=False
[767] bbox_docvqa_id=768 images=1/1 error=False
[768] bbox_docvqa_id=769 images=1/1 error=False
[769] bbox_docvqa_id=770 images=1/1 error=False
[770] bbox_docvqa_id=771 images=1/1 error=False
[771] bbox_docvqa_id=772 images=1/1 error=False
[772] bbox_docvqa_id=773 images=1/1 error=False
[773] bbox_docvqa_id=774 images=1/1 error=False
[774] bbox_docvqa_id=775 images=1/1 error=False
[775] bbox_docvqa_id=776 images=1/1 error=False
[776] bbox_docvqa_id=777 images=1/1 error=False
[777] bbox_docvqa_id=778 images=1/1 error=False
[778] bbox_docvqa_id=779 images=1/1 error=False
[779] bbox_docvqa_id=780 images=1/1 error=False
[780] bbox_docvqa_id=781 images=1/1 error=False
[781] bbox_docvqa_id=782 images=1/1 error=False
[782] bbox_docvqa_id=783 images=1/1 error=False
[783] bbox_docvqa_id=784 images=1/1 error=False
[784] bbox_docvqa_id=785 images=1/1 error=False
[785] bbox_docvqa_id=786 images=1/1 error=False
[786] bbox_docvqa_id=787 images=1/1 error=False
[787] bbox_docvqa_id=788 images=1/1 error=False
[788] bbox_docvqa_id=789 images=1/1 error=False
[789] bbox_docvqa_id=790 images=1/1 error=False
[790] bbox_docvqa_id=791 images=1/1 error=False
[791] bbox_docvqa_id=792 images=1/1 error=False
[792] bbox_docvqa_id=793 images=1/1 error=False
[793] bbox_docvqa_id=794 images=1/1 error=False
[794] bbox_docvqa_id=795 images=1/1 error=False
[795] bbox_docvqa_id=796 images=1/1 error=False
[796] bbox_docvqa_id=797 images=1/1 error=False
[797] bbox_docvqa_id=798 images=1/1 error=False
[798] bbox_docvqa_id=799 images=1/1 error=False
[799] bbox_docvqa_id=800 images=1/1 error=False
[800] bbox_docvqa_id=801 images=1/1 error=False
[801] bbox_docvqa_id=802 images=1/1 error=False
[802] bbox_docvqa_id=803 images=1/1 error=False
[803] bbox_docvqa_id=804 images=1/1 error=False
[804] bbox_docvqa_id=805 images=1/1 error=False
[805] bbox_docvqa_id=806 images=1/1 error=False
[806] bbox_docvqa_id=807 images=1/1 error=False
[807] bbox_docvqa_id=808 images=1/1 error=False
[808] bbox_docvqa_id=809 images=1/1 error=False
[809] bbox_docvqa_id=810 images=1/1 error=False
[810] bbox_docvqa_id=811 images=1/1 error=False
[811] bbox_docvqa_id=812 images=1/1 error=False
[812] bbox_docvqa_id=813 images=1/1 error=False
[813] bbox_docvqa_id=814 images=1/1 error=False
[814] bbox_docvqa_id=815 images=1/1 error=False
[815] bbox_docvqa_id=816 images=1/1 error=False
[816] bbox_docvqa_id=817 images=1/1 error=False
[817] bbox_docvqa_id=818 images=1/1 error=False
[818] bbox_docvqa_id=819 images=1/1 error=False
[819] bbox_docvqa_id=820 images=1/1 error=False
[820] bbox_docvqa_id=821 images=1/1 error=False
[821] bbox_docvqa_id=822 images=1/1 error=False
[822] bbox_docvqa_id=823 images=1/1 error=False
[823] bbox_docvqa_id=824 images=1/1 error=False
[824] bbox_docvqa_id=825 images=1/1 error=False
[825] bbox_docvqa_id=826 images=1/1 error=False
[826] bbox_docvqa_id=827 images=1/1 error=False
[827] bbox_docvqa_id=828 images=1/1 error=False
[828] bbox_docvqa_id=829 images=1/1 error=False
[829] bbox_docvqa_id=830 images=1/1 error=False
[830] bbox_docvqa_id=831 images=1/1 error=False
[831] bbox_docvqa_id=832 images=1/1 error=False
[832] bbox_docvqa_id=833 images=1/1 error=False
[833] bbox_docvqa_id=834 images=1/1 error=False
[834] bbox_docvqa_id=835 images=1/1 error=False
[835] bbox_docvqa_id=836 images=1/1 error=False
[836] bbox_docvqa_id=837 images=1/1 error=False
[837] bbox_docvqa_id=838 images=1/1 error=False
[838] bbox_docvqa_id=839 images=1/1 error=False
[839] bbox_docvqa_id=840 images=1/1 error=False
[840] bbox_docvqa_id=841 images=1/1 error=False
[841] bbox_docvqa_id=842 images=1/1 error=False
[842] bbox_docvqa_id=843 images=1/1 error=False
[843] bbox_docvqa_id=844 images=1/1 error=False
[844] bbox_docvqa_id=845 images=1/1 error=False
[845] bbox_docvqa_id=846 images=1/1 error=False
[846] bbox_docvqa_id=847 images=1/1 error=False
[847] bbox_docvqa_id=848 images=1/1 error=False
[848] bbox_docvqa_id=849 images=1/1 error=False
[849] bbox_docvqa_id=850 images=1/1 error=False
[850] bbox_docvqa_id=851 images=1/1 error=False
[851] bbox_docvqa_id=852 images=1/1 error=False
[852] bbox_docvqa_id=853 images=1/1 error=False
[853] bbox_docvqa_id=854 images=1/1 error=False
[854] bbox_docvqa_id=855 images=1/1 error=False
[855] bbox_docvqa_id=856 images=1/1 error=False
[856] bbox_docvqa_id=857 images=1/1 error=False
[857] bbox_docvqa_id=858 images=1/1 error=False
[858] bbox_docvqa_id=859 images=1/1 error=False
[859] bbox_docvqa_id=860 images=1/1 error=False
[860] bbox_docvqa_id=861 images=1/1 error=False
[861] bbox_docvqa_id=862 images=1/1 error=False
[862] bbox_docvqa_id=863 images=1/1 error=False
[863] bbox_docvqa_id=864 images=1/1 error=False
[864] bbox_docvqa_id=865 images=1/1 error=False
[865] bbox_docvqa_id=866 images=1/1 error=False
[866] bbox_docvqa_id=867 images=1/1 error=False
[867] bbox_docvqa_id=868 images=1/1 error=False
[868] bbox_docvqa_id=869 images=1/1 error=False
[869] bbox_docvqa_id=870 images=1/1 error=False
[870] bbox_docvqa_id=871 images=1/1 error=False
[871] bbox_docvqa_id=872 images=1/1 error=False
[872] bbox_docvqa_id=873 images=1/1 error=False
[873] bbox_docvqa_id=874 images=1/1 error=False
[874] bbox_docvqa_id=875 images=1/1 error=False
[875] bbox_docvqa_id=876 images=1/1 error=False
[876] bbox_docvqa_id=877 images=1/1 error=False
[877] bbox_docvqa_id=878 images=1/1 error=False
[878] bbox_docvqa_id=879 images=1/1 error=False
[879] bbox_docvqa_id=880 images=1/1 error=False
[880] bbox_docvqa_id=881 images=1/1 error=False
[881] bbox_docvqa_id=882 images=1/1 error=False
[882] bbox_docvqa_id=883 images=1/1 error=False
[883] bbox_docvqa_id=884 images=1/1 error=False
[884] bbox_docvqa_id=885 images=1/1 error=False
[885] bbox_docvqa_id=886 images=1/1 error=False
[886] bbox_docvqa_id=887 images=1/1 error=False
[887] bbox_docvqa_id=888 images=1/1 error=False
[888] bbox_docvqa_id=889 images=1/1 error=False
[889] bbox_docvqa_id=890 images=1/1 error=False
[890] bbox_docvqa_id=891 images=1/1 error=False
[891] bbox_docvqa_id=892 images=1/1 error=False
[892] bbox_docvqa_id=893 images=1/1 error=False
[893] bbox_docvqa_id=894 images=1/1 error=False
[894] bbox_docvqa_id=895 images=1/1 error=False
[895] bbox_docvqa_id=896 images=1/1 error=False
[896] bbox_docvqa_id=897 images=1/1 error=False
[897] bbox_docvqa_id=898 images=1/1 error=False
[898] bbox_docvqa_id=899 images=1/1 error=False
[899] bbox_docvqa_id=900 images=1/1 error=False
[900] bbox_docvqa_id=901 images=1/1 error=False
[901] bbox_docvqa_id=902 images=1/1 error=False
[902] bbox_docvqa_id=903 images=1/1 error=False
[903] bbox_docvqa_id=904 images=1/1 error=False
[904] bbox_docvqa_id=905 images=1/1 error=False
[905] bbox_docvqa_id=906 images=1/1 error=False
[906] bbox_docvqa_id=907 images=1/1 error=False
[907] bbox_docvqa_id=908 images=1/1 error=False
[908] bbox_docvqa_id=909 images=1/1 error=False
[909] bbox_docvqa_id=910 images=1/1 error=False
[910] bbox_docvqa_id=911 images=1/1 error=False
[911] bbox_docvqa_id=912 images=1/1 error=False
[912] bbox_docvqa_id=913 images=1/1 error=False
[913] bbox_docvqa_id=914 images=1/1 error=False
[914] bbox_docvqa_id=915 images=1/1 error=False
[915] bbox_docvqa_id=916 images=1/1 error=False
[916] bbox_docvqa_id=917 images=1/1 error=False
[917] bbox_docvqa_id=918 images=1/1 error=False
[918] bbox_docvqa_id=919 images=1/1 error=False
[919] bbox_docvqa_id=920 images=1/1 error=False
[920] bbox_docvqa_id=921 images=1/1 error=False
[921] bbox_docvqa_id=922 images=1/1 error=False
[922] bbox_docvqa_id=923 images=1/1 error=False
[923] bbox_docvqa_id=924 images=1/1 error=False
[924] bbox_docvqa_id=925 images=1/1 error=False
[925] bbox_docvqa_id=926 images=1/1 error=False
[926] bbox_docvqa_id=927 images=1/1 error=False
[927] bbox_docvqa_id=928 images=1/1 error=False
[928] bbox_docvqa_id=929 images=1/1 error=False
[929] bbox_docvqa_id=930 images=1/1 error=False
[930] bbox_docvqa_id=931 images=1/1 error=False
[931] bbox_docvqa_id=932 images=1/1 error=False
[932] bbox_docvqa_id=933 images=1/1 error=False
[933] bbox_docvqa_id=934 images=1/1 error=False
[934] bbox_docvqa_id=935 images=1/1 error=False
[935] bbox_docvqa_id=936 images=1/1 error=False
[936] bbox_docvqa_id=937 images=1/1 error=False
[937] bbox_docvqa_id=938 images=1/1 error=False
[938] bbox_docvqa_id=939 images=1/1 error=False
[939] bbox_docvqa_id=940 images=1/1 error=False
[940] bbox_docvqa_id=941 images=1/1 error=False
[941] bbox_docvqa_id=942 images=1/1 error=False
[942] bbox_docvqa_id=943 images=1/1 error=False
[943] bbox_docvqa_id=944 images=1/1 error=False
[944] bbox_docvqa_id=945 images=1/1 error=False
[945] bbox_docvqa_id=946 images=1/1 error=False
[946] bbox_docvqa_id=947 images=1/1 error=False
[947] bbox_docvqa_id=948 images=1/1 error=False
[948] bbox_docvqa_id=949 images=1/1 error=False
[949] bbox_docvqa_id=950 images=1/1 error=False
[950] bbox_docvqa_id=951 images=1/1 error=False
[951] bbox_docvqa_id=952 images=1/1 error=False
[952] bbox_docvqa_id=953 images=1/1 error=False
[953] bbox_docvqa_id=954 images=1/1 error=False
[954] bbox_docvqa_id=955 images=1/1 error=False
[955] bbox_docvqa_id=956 images=1/1 error=False
[956] bbox_docvqa_id=957 images=1/1 error=False
[957] bbox_docvqa_id=958 images=1/1 error=False
[958] bbox_docvqa_id=959 images=1/1 error=False
[959] bbox_docvqa_id=960 images=1/1 error=False
[960] bbox_docvqa_id=961 images=1/1 error=False
[961] bbox_docvqa_id=962 images=1/1 error=False
[962] bbox_docvqa_id=963 images=1/1 error=False
[963] bbox_docvqa_id=964 images=1/1 error=False
[964] bbox_docvqa_id=965 images=1/1 error=False
[965] bbox_docvqa_id=966 images=1/1 error=False
[966] bbox_docvqa_id=967 images=1/1 error=False
[967] bbox_docvqa_id=968 images=1/1 error=False
[968] bbox_docvqa_id=969 images=1/1 error=False
[969] bbox_docvqa_id=970 images=1/1 error=False
[970] bbox_docvqa_id=971 images=1/1 error=False
[971] bbox_docvqa_id=972 images=1/1 error=False
[972] bbox_docvqa_id=973 images=1/1 error=False
[973] bbox_docvqa_id=974 images=1/1 error=False
[974] bbox_docvqa_id=975 images=1/1 error=False
